,Unnamed: 0,Date,Matchup,Bookmaker,Team,Moneyline Odds,Estimated Win Percentage,TEAM_NAME,GAME_DATE,Model Win Prob,WL,Difference,Would have profitted
1948,2018,2024-03-17,Washington Wizards vs Boston Celtics,draftkings,Boston Celtics,-520,0.8387096774193549,Boston Celtics,2024-03-17,0.7984463,1,-0.04026337741935482,False
714,740,2023-12-16,Portland Trail Blazers vs Dallas Mavericks,draftkings,Dallas Mavericks,-198,0.6644295302013423,Dallas Mavericks,2023-12-16,0.6243613,1,-0.040068230201342314,False
1938,2008,2024-03-16,Utah Jazz vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-325,0.7647058823529411,Minnesota Timberwolves,2024-03-16,0.72464913,1,-0.04005675235294115,False
1009,1045,2024-01-05,Sacramento Kings vs Toronto Raptors,draftkings,Toronto Raptors,170,0.3703703703703703,Toronto Raptors,2024-01-05,0.41042128,0,0.040050909629629705,False
1624,1683,2024-02-23,Portland Trail Blazers vs Denver Nuggets,draftkings,Portland Trail Blazers,340,0.2272727272727272,Portland Trail Blazers,2024-02-23,0.1872326,0,-0.04004012727272721,True
775,803,2023-12-20,Chicago Bulls vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-185,0.6491228070175439,Los Angeles Lakers,2023-12-20,0.60919607,0,-0.0399267370175439,True
2057,2131,2024-03-25,Houston Rockets vs Portland Trail Blazers,draftkings,Portland Trail Blazers,525,0.16,Portland Trail Blazers,2024-03-25,0.19980653,0,0.03980653000000001,False
597,617,2023-12-08,Philadelphia 76ers vs Atlanta Hawks,draftkings,Philadelphia 76ers,-325,0.7647058823529411,Philadelphia 76ers,2023-12-08,0.7250002,1,-0.03970568235294114,False
765,793,2023-12-20,Orlando Magic vs Miami Heat,draftkings,Orlando Magic,-198,0.6644295302013423,Orlando Magic,2023-12-20,0.6248188,0,-0.039610730201342315,True
2364,2449,2024-04-14,Golden State Warriors vs Utah Jazz,draftkings,Utah Jazz,270,0.2702702702702703,Utah Jazz,2024-04-14,0.30982298,0,0.03955270972972974,False
366,377,2023-11-19,Dallas Mavericks vs Sacramento Kings,draftkings,Sacramento Kings,-105,0.5121951219512195,Sacramento Kings,2023-11-19,0.5517307,1,0.039535578048780495,True
184,189,2023-11-06,Philadelphia 76ers vs Washington Wizards,draftkings,Washington Wizards,455,0.1801801801801801,Washington Wizards,2023-11-06,0.21971276,0,0.03953257981981992,False
1602,1660,2024-02-22,Utah Jazz vs Charlotte Hornets,draftkings,Charlotte Hornets,370,0.2127659574468085,Charlotte Hornets,2024-02-22,0.17328015,1,-0.03948580744680852,False
1260,1306,2024-01-24,Dallas Mavericks vs Phoenix Suns,draftkings,Dallas Mavericks,100,0.5,Dallas Mavericks,2024-01-24,0.5394169,0,0.03941689999999998,False
1055,1093,2024-01-09,Los Angeles Lakers vs Toronto Raptors,draftkings,Toronto Raptors,164,0.3787878787878788,Toronto Raptors,2024-01-09,0.4181746,0,0.03938672121212122,False
1719,1780,2024-03-01,Toronto Raptors vs Golden State Warriors,draftkings,Golden State Warriors,-148,0.5967741935483871,Golden State Warriors,2024-03-01,0.5573977,1,-0.039376493548387126,False
1598,1655,2024-02-22,New Orleans Pelicans vs Houston Rockets,draftkings,New Orleans Pelicans,-278,0.7354497354497355,New Orleans Pelicans,2024-02-22,0.69611764,1,-0.03933209544973548,False
1591,1648,2024-02-22,Indiana Pacers vs Detroit Pistons,draftkings,Detroit Pistons,490,0.1694915254237288,Detroit Pistons,2024-02-22,0.20873962,0,0.03924809457627118,False
1270,1316,2024-01-25,Miami Heat vs Boston Celtics,draftkings,Boston Celtics,-258,0.7206703910614525,Boston Celtics,2024-01-25,0.7598642,1,0.039193808938547514,True
960,994,2024-01-03,Atlanta Hawks vs Oklahoma City Thunder,draftkings,Atlanta Hawks,105,0.4878048780487805,Atlanta Hawks,2024-01-03,0.44869116,1,-0.0391137180487805,False
1947,2017,2024-03-17,Dallas Mavericks vs Denver Nuggets,draftkings,Denver Nuggets,-170,0.6296296296296297,Denver Nuggets,2024-03-17,0.5906552,0,-0.0389744296296296,True
794,824,2023-12-22,Philadelphia 76ers vs Toronto Raptors,draftkings,Philadelphia 76ers,-375,0.7894736842105263,Philadelphia 76ers,2023-12-22,0.82843864,1,0.038964955789473676,True
321,331,2023-11-16,Miami Heat vs Brooklyn Nets,draftkings,Miami Heat,-175,0.6363636363636364,Miami Heat,2023-11-16,0.5977327,1,-0.03863093636363635,False
582,601,2023-12-06,Minnesota Timberwolves vs San Antonio Spurs,draftkings,San Antonio Spurs,575,0.1481481481481481,San Antonio Spurs,2023-12-06,0.18673429,0,0.038586141851851885,False
1895,1963,2024-03-13,New Orleans Pelicans vs Cleveland Cavaliers,draftkings,New Orleans Pelicans,-285,0.7402597402597403,New Orleans Pelicans,2024-03-13,0.7018455,0,-0.03841424025974027,True
1456,1509,2024-02-06,Phoenix Suns vs Milwaukee Bucks,draftkings,Phoenix Suns,-170,0.6296296296296297,Phoenix Suns,2024-02-06,0.6679356,1,0.03830597037037031,True
1130,1171,2024-01-15,Philadelphia 76ers vs Houston Rockets,draftkings,Philadelphia 76ers,-285,0.7402597402597403,Philadelphia 76ers,2024-01-15,0.7785579,1,0.03829815974025974,True
822,853,2023-12-23,Chicago Bulls vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,160,0.3846153846153846,Cleveland Cavaliers,2023-12-23,0.42283967,1,0.03822428538461542,True
1677,1737,2024-02-27,Chicago Bulls vs Detroit Pistons,draftkings,Detroit Pistons,455,0.1801801801801801,Detroit Pistons,2024-02-27,0.21805128,1,0.0378710998198199,True
316,326,2023-11-15,Los Angeles Lakers vs Sacramento Kings,draftkings,Los Angeles Lakers,-110,0.5238095238095238,Los Angeles Lakers,2023-11-15,0.5616736,0,0.03786407619047616,False
605,625,2023-12-08,Brooklyn Nets vs Washington Wizards,draftkings,Washington Wizards,320,0.238095238095238,Washington Wizards,2023-12-08,0.20023477,0,-0.03786046809523799,True
930,963,2024-01-01,New York Knicks vs Minnesota Timberwolves,draftkings,New York Knicks,100,0.5,New York Knicks,2024-01-01,0.53777504,1,0.03777503999999998,True
858,890,2023-12-27,Orlando Magic vs Philadelphia 76ers,draftkings,Orlando Magic,-135,0.574468085106383,Orlando Magic,2023-12-27,0.6122384,0,0.03777031489361693,False
719,745,2023-12-16,Sacramento Kings vs Utah Jazz,draftkings,Utah Jazz,340,0.2272727272727272,Utah Jazz,2023-12-16,0.26502323,0,0.03775050272727279,False
1486,1540,2024-02-08,Los Angeles Lakers vs Denver Nuggets,draftkings,Denver Nuggets,-162,0.6183206106870229,Denver Nuggets,2024-02-08,0.5805708,1,-0.03774981068702288,False
1915,1984,2024-03-15,Detroit Pistons vs Miami Heat,draftkings,Detroit Pistons,270,0.2702702702702703,Detroit Pistons,2024-03-15,0.23278375,0,-0.037486520270270274,True
1400,1451,2024-02-02,San Antonio Spurs vs New Orleans Pelicans,draftkings,San Antonio Spurs,250,0.2857142857142857,San Antonio Spurs,2024-02-02,0.24828838,0,-0.037425905714285695,True
591,611,2023-12-06,Golden State Warriors vs Portland Trail Blazers,draftkings,Portland Trail Blazers,525,0.16,Portland Trail Blazers,2023-12-06,0.1974096,0,0.03740959999999999,False
1201,1245,2024-01-20,Charlotte Hornets vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-470,0.8245614035087719,Philadelphia 76ers,2024-01-20,0.78724015,1,-0.03732125350877191,False
82,85,2023-10-30,Indiana Pacers vs Chicago Bulls,draftkings,Indiana Pacers,-166,0.6240601503759399,Indiana Pacers,2023-10-30,0.6612637,0,0.03720354962406014,False
461,476,2023-11-26,Orlando Magic vs Charlotte Hornets,draftkings,Charlotte Hornets,220,0.3125,Charlotte Hornets,2023-11-26,0.27534643,0,-0.037153570000000025,True
2109,2186,2024-03-29,Brooklyn Nets vs Chicago Bulls,draftkings,Brooklyn Nets,150,0.4,Brooklyn Nets,2024-03-29,0.36288524,1,-0.037114760000000024,False
225,232,2023-11-08,Sacramento Kings vs Portland Trail Blazers,draftkings,Portland Trail Blazers,260,0.2777777777777778,Portland Trail Blazers,2023-11-08,0.24081926,0,-0.03695851777777778,True
1869,1936,2024-03-11,Portland Trail Blazers vs Boston Celtics,draftkings,Boston Celtics,-310,0.7560975609756098,Boston Celtics,2024-03-11,0.7930291,1,0.03693153902439028,True
773,801,2023-12-20,Houston Rockets vs Atlanta Hawks,draftkings,Houston Rockets,-180,0.6428571428571429,Houston Rockets,2023-12-20,0.6795576,0,0.03670045714285708,False
949,983,2024-01-02,New Orleans Pelicans vs Brooklyn Nets,draftkings,New Orleans Pelicans,-258,0.7206703910614525,New Orleans Pelicans,2024-01-02,0.68399405,1,-0.036676341061452455,False
1096,1136,2024-01-12,Miami Heat vs Orlando Magic,draftkings,Miami Heat,-155,0.6078431372549019,Miami Heat,2024-01-12,0.6443591,1,0.03651596274509805,True
1238,1283,2024-01-22,Phoenix Suns vs Chicago Bulls,draftkings,Phoenix Suns,-225,0.6923076923076923,Phoenix Suns,2024-01-22,0.65580744,1,-0.03650025230769227,False
1361,1411,2024-01-31,Washington Wizards vs Los Angeles Clippers,draftkings,Washington Wizards,500,0.1666666666666666,Washington Wizards,2024-01-31,0.20281206,0,0.03614539333333339,False
990,1025,2024-01-05,Cleveland Cavaliers vs Washington Wizards,draftkings,Washington Wizards,380,0.2083333333333333,Washington Wizards,2024-01-05,0.17236768,0,-0.03596565333333329,True
1727,1788,2024-03-01,Chicago Bulls vs Milwaukee Bucks,draftkings,Chicago Bulls,145,0.4081632653061224,Chicago Bulls,2024-03-01,0.44407216,0,0.03590889469387759,False
1768,1832,2024-03-05,New York Knicks vs Atlanta Hawks,draftkings,Atlanta Hawks,130,0.4347826086956521,Atlanta Hawks,2024-03-05,0.39893568,1,-0.03584692869565209,False
1621,1680,2024-02-23,Golden State Warriors vs Charlotte Hornets,draftkings,Charlotte Hornets,625,0.1379310344827586,Charlotte Hornets,2024-02-23,0.17369528,0,0.035764245517241416,False
1960,2031,2024-03-18,Philadelphia 76ers vs Miami Heat,draftkings,Philadelphia 76ers,-142,0.5867768595041323,Philadelphia 76ers,2024-03-18,0.6225002,1,0.03572334049586767,True
319,329,2023-11-15,Portland Trail Blazers vs Cleveland Cavaliers,draftkings,Portland Trail Blazers,340,0.2272727272727272,Portland Trail Blazers,2023-11-15,0.19162415,0,-0.03564857727272722,True
1406,1457,2024-02-03,Atlanta Hawks vs Golden State Warriors,draftkings,Golden State Warriors,120,0.4545454545454545,Golden State Warriors,2024-02-03,0.49004748,0,0.035502025454545505,False
1790,1855,2024-03-06,Philadelphia 76ers vs Memphis Grizzlies,draftkings,Philadelphia 76ers,-218,0.6855345911949685,Philadelphia 76ers,2024-03-06,0.6501363,0,-0.03539829119496851,True
1450,1503,2024-02-06,Miami Heat vs Orlando Magic,draftkings,Orlando Magic,130,0.4347826086956521,Orlando Magic,2024-02-06,0.47016677,0,0.035384161304347905,False
1933,2003,2024-03-16,Chicago Bulls vs Washington Wizards,draftkings,Washington Wizards,370,0.2127659574468085,Washington Wizards,2024-03-16,0.17741086,0,-0.03535509744680851,True
1279,1325,2024-01-25,Los Angeles Lakers vs Chicago Bulls,draftkings,Los Angeles Lakers,-185,0.6491228070175439,Los Angeles Lakers,2024-01-25,0.61389446,1,-0.03522834701754385,False
1402,1453,2024-02-02,Denver Nuggets vs Portland Trail Blazers,draftkings,Portland Trail Blazers,500,0.1666666666666666,Portland Trail Blazers,2024-02-02,0.20175421,0,0.03508754333333339,False
529,547,2023-12-01,Orlando Magic vs Washington Wizards,draftkings,Washington Wizards,440,0.1851851851851851,Washington Wizards,2023-12-01,0.22026524,0,0.03508005481481491,False
278,287,2023-11-13,Toronto Raptors vs Washington Wizards,draftkings,Washington Wizards,340,0.2272727272727272,Washington Wizards,2023-11-13,0.26229253,0,0.035019802727272814,False
146,151,2023-11-03,Miami Heat vs Washington Wizards,draftkings,Washington Wizards,340,0.2272727272727272,Washington Wizards,2023-11-03,0.26229122,0,0.03501849272727278,False
1254,1300,2024-01-24,Miami Heat vs Memphis Grizzlies,draftkings,Memphis Grizzlies,340,0.2272727272727272,Memphis Grizzlies,2024-01-24,0.26223046,1,0.03495773272727279,True
2253,2335,2024-04-07,San Antonio Spurs vs Philadelphia 76ers,draftkings,San Antonio Spurs,215,0.3174603174603174,San Antonio Spurs,2024-04-07,0.28252614,0,-0.034934177460317406,True
1779,1843,2024-03-05,Houston Rockets vs San Antonio Spurs,draftkings,San Antonio Spurs,245,0.2898550724637681,San Antonio Spurs,2024-03-05,0.2549686,0,-0.03488647246376814,True
1792,1857,2024-03-06,Utah Jazz vs Chicago Bulls,draftkings,Utah Jazz,150,0.4,Utah Jazz,2024-03-06,0.3651682,0,-0.034831800000000024,True
868,900,2023-12-27,Dallas Mavericks vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,150,0.4,Cleveland Cavaliers,2023-12-27,0.4345703,1,0.0345703,True
2301,2384,2024-04-10,Denver Nuggets vs Minnesota Timberwolves,draftkings,Denver Nuggets,-218,0.6855345911949685,Denver Nuggets,2024-04-10,0.6510226,1,-0.034511991194968505,False
552,571,2023-12-02,Chicago Bulls vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-175,0.6363636363636364,New Orleans Pelicans,2023-12-02,0.60205394,0,-0.034309696363636344,True
339,349,2023-11-17,New Orleans Pelicans vs Denver Nuggets,draftkings,New Orleans Pelicans,145,0.4081632653061224,New Orleans Pelicans,2023-11-17,0.3740601,1,-0.034103165306122396,False
1774,1838,2024-03-05,Miami Heat vs Detroit Pistons,draftkings,Detroit Pistons,470,0.175438596491228,Detroit Pistons,2024-03-05,0.20937398,0,0.03393538350877198,False
760,788,2023-12-20,Indiana Pacers vs Charlotte Hornets,draftkings,Charlotte Hornets,370,0.2127659574468085,Charlotte Hornets,2023-12-20,0.17883644,0,-0.0339295174468085,True
210,217,2023-11-08,Chicago Bulls vs Phoenix Suns,draftkings,Phoenix Suns,-108,0.5192307692307693,Phoenix Suns,2023-11-08,0.5531447,1,0.03391393076923077,True
1246,1291,2024-01-23,New Orleans Pelicans vs Utah Jazz,draftkings,Utah Jazz,180,0.3571428571428571,Utah Jazz,2024-01-23,0.39089942,0,0.0337565628571429,False
1635,1694,2024-02-25,Philadelphia 76ers vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-218,0.6855345911949685,Milwaukee Bucks,2024-02-25,0.65186346,1,-0.03367113119496856,False
640,663,2023-12-11,New Orleans Pelicans vs Minnesota Timberwolves,draftkings,New Orleans Pelicans,-148,0.5967741935483871,New Orleans Pelicans,2023-12-11,0.5631138,1,-0.033660393548387124,False
606,626,2023-12-08,Miami Heat vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-115,0.5348837209302325,Cleveland Cavaliers,2023-12-08,0.5013338,1,-0.03354992093023246,False
285,294,2023-11-14,Detroit Pistons vs Atlanta Hawks,draftkings,Atlanta Hawks,-185,0.6491228070175439,Atlanta Hawks,2023-11-14,0.6159607,1,-0.03316210701754385,False
1452,1505,2024-02-06,Chicago Bulls vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-205,0.6721311475409836,Minnesota Timberwolves,2024-02-06,0.7051436,0,0.033012452459016406,False
1544,1600,2024-02-13,Brooklyn Nets vs Boston Celtics,draftkings,Boston Celtics,-360,0.782608695652174,Boston Celtics,2024-02-13,0.7498923,1,-0.03271639565217399,False
1311,1359,2024-01-27,San Antonio Spurs vs Minnesota Timberwolves,draftkings,San Antonio Spurs,360,0.217391304347826,San Antonio Spurs,2024-01-27,0.25008693,1,0.03269562565217399,True
260,269,2023-11-12,Los Angeles Clippers vs Memphis Grizzlies,draftkings,Memphis Grizzlies,295,0.2531645569620253,Memphis Grizzlies,2023-11-12,0.28567025,1,0.03250569303797474,True
1935,2005,2024-03-16,Memphis Grizzlies vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-425,0.8095238095238095,Oklahoma City Thunder,2024-03-16,0.7772468,1,-0.03227700952380952,False
1078,1117,2024-01-11,Milwaukee Bucks vs Boston Celtics,draftkings,Milwaukee Bucks,-245,0.7101449275362319,Milwaukee Bucks,2024-01-11,0.67803264,1,-0.032112287536231965,False
1379,1429,2024-02-01,New York Knicks vs Indiana Pacers,draftkings,New York Knicks,-162,0.6183206106870229,New York Knicks,2024-02-01,0.65042496,1,0.03210434931297712,True
751,779,2023-12-18,Sacramento Kings vs Washington Wizards,draftkings,Washington Wizards,490,0.1694915254237288,Washington Wizards,2023-12-18,0.20151338,0,0.032021854576271186,False
190,196,2023-11-06,Oklahoma City Thunder vs Atlanta Hawks,draftkings,Atlanta Hawks,-166,0.6240601503759399,Atlanta Hawks,2023-11-06,0.6558347,0,0.03177454962406012,False
739,767,2023-12-18,Atlanta Hawks vs Detroit Pistons,draftkings,Detroit Pistons,410,0.196078431372549,Detroit Pistons,2023-12-18,0.1643166,0,-0.03176183137254898,True
164,169,2023-11-04,Minnesota Timberwolves vs Utah Jazz,draftkings,Utah Jazz,235,0.2985074626865671,Utah Jazz,2023-11-04,0.26680169,0,-0.0317057726865671,True
2227,2307,2024-04-05,Phoenix Suns vs Minnesota Timberwolves,draftkings,Phoenix Suns,-170,0.6296296296296297,Phoenix Suns,2024-04-05,0.66130114,1,0.031671510370370304,True
165,170,2023-11-04,Denver Nuggets vs Chicago Bulls,draftkings,Chicago Bulls,310,0.2439024390243902,Chicago Bulls,2023-11-04,0.21225986,0,-0.031642579024390216,True
152,157,2023-11-04,Philadelphia 76ers vs Phoenix Suns,draftkings,Phoenix Suns,136,0.423728813559322,Phoenix Suns,2023-11-04,0.45537087,0,0.03164205644067797,False
2158,2236,2024-04-01,Chicago Bulls vs Atlanta Hawks,draftkings,Atlanta Hawks,124,0.4464285714285714,Atlanta Hawks,2024-04-01,0.4148768,1,-0.03155177142857141,False
763,791,2023-12-20,Cleveland Cavaliers vs Utah Jazz,draftkings,Utah Jazz,215,0.3174603174603174,Utah Jazz,2023-12-20,0.2859166,0,-0.031543717460317366,True
1963,2034,2024-03-18,Utah Jazz vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-310,0.7560975609756098,Minnesota Timberwolves,2024-03-18,0.72473025,1,-0.03136731097560974,False
1770,1834,2024-03-05,Cleveland Cavaliers vs Boston Celtics,draftkings,Boston Celtics,-325,0.7647058823529411,Boston Celtics,2024-03-05,0.79606825,0,0.03136236764705891,False
1658,1718,2024-02-26,New York Knicks vs Detroit Pistons,draftkings,Detroit Pistons,455,0.1801801801801801,Detroit Pistons,2024-02-26,0.21148427,0,0.031304089819819914,False
742,770,2023-12-18,Oklahoma City Thunder vs Memphis Grizzlies,draftkings,Memphis Grizzlies,410,0.196078431372549,Memphis Grizzlies,2023-12-18,0.22730184,0,0.031223408627451016,False
1647,1706,2024-02-25,Golden State Warriors vs Denver Nuggets,draftkings,Denver Nuggets,-112,0.5283018867924528,Denver Nuggets,2024-02-25,0.5594708,1,0.031168913207547222,True
1848,1915,2024-03-10,Orlando Magic vs Indiana Pacers,draftkings,Orlando Magic,-130,0.5652173913043478,Orlando Magic,2024-03-10,0.5341109,0,-0.031106491304347728,True
1435,1487,2024-02-05,Cleveland Cavaliers vs Sacramento Kings,draftkings,Sacramento Kings,164,0.3787878787878788,Sacramento Kings,2024-02-05,0.409839,0,0.031051121212121224,False
2092,2168,2024-03-27,Memphis Grizzlies vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-166,0.6240601503759399,Los Angeles Lakers,2024-03-27,0.65507627,1,0.031016119624060146,True
884,916,2023-12-28,Los Angeles Lakers vs Charlotte Hornets,draftkings,Charlotte Hornets,575,0.1481481481481481,Charlotte Hornets,2023-12-28,0.17911832,0,0.030970171851851885,False
1728,1789,2024-03-01,Chicago Bulls vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-175,0.6363636363636364,Milwaukee Bucks,2024-03-01,0.6672443,1,0.03088066363636366,True
555,574,2023-12-02,Phoenix Suns vs Memphis Grizzlies,draftkings,Memphis Grizzlies,350,0.2222222222222222,Memphis Grizzlies,2023-12-02,0.25301298,0,0.03079075777777779,False
1747,1810,2024-03-03,Orlando Magic vs Detroit Pistons,draftkings,Detroit Pistons,455,0.1801801801801801,Detroit Pistons,2024-03-03,0.21077405,0,0.030593869819819902,False
218,225,2023-11-08,Minnesota Timberwolves vs New Orleans Pelicans,draftkings,New Orleans Pelicans,235,0.2985074626865671,New Orleans Pelicans,2023-11-08,0.26821414,0,-0.030293322686567092,True
1568,1624,2024-02-14,Memphis Grizzlies vs Houston Rockets,draftkings,Houston Rockets,-155,0.6078431372549019,Houston Rockets,2024-02-14,0.5775887,0,-0.030254437254901956,True
803,833,2023-12-22,Golden State Warriors vs Washington Wizards,draftkings,Washington Wizards,455,0.1801801801801801,Washington Wizards,2023-12-22,0.21043159,0,0.030251409819819913,False
